自增ID,租户ID,资产ID,智能耳标编号,记录日期,记录人,资产月龄,资产体重,创建人,创建人名称,创建人部门id,创建时间,修改人,修改人名称,修改时间,状态（0预留）
8328,4,3985,Q2210000264,2025-04-11,付勇斌,9.0,841.0,17,付勇斌,6,2025-04-11 12:15:05,,,,0
8329,4,3986,Q2210000265,2025-04-11,付勇斌,9.0,835.0,17,付勇斌,6,2025-04-11 12:15:05,,,,0
8330,4,3987,Q2210000266,2025-04-11,付勇斌,9.0,855.0,17,付勇斌,6,2025-04-11 12:15:05,,,,0
8331,4,3988,Q2210000267,2025-04-11,付勇斌,9.0,836.0,17,付勇斌,6,2025-04-11 12:15:05,,,,0
8332,4,3989,Q2210000268,2025-04-11,付勇斌,9.0,840.0,17,付勇斌,6,2025-04-11 12:15:05,,,,0
8333,4,3990,Q2210000269,2025-04-11,付勇斌,9.0,831.0,17,付勇斌,6,2025-04-11 12:15:05,,,,0
8334,4,3991,Q2210000270,2025-04-11,付勇斌,9.0,859.0,17,付勇斌,6,2025-04-11 12:15:05,,,,0
8335,4,3992,Q2210000271,2025-04-11,付勇斌,9.0,836.0,17,付勇斌,6,2025-04-11 12:15:05,,,,0
8336,4,3993,Q2210000272,2025-04-11,付勇斌,9.0,817.0,17,付勇斌,6,2025-04-11 12:15:05,,,,0
8337,4,3994,Q2210000273,2025-04-11,付勇斌,9.0,848.0,17,付勇斌,6,2025-04-11 12:15:05,,,,0
8338,4,3995,Q2210000274,2025-04-11,付勇斌,9.0,842.0,17,付勇斌,6,2025-04-11 12:15:05,,,,0
8339,4,3996,Q2210000275,2025-04-11,付勇斌,9.0,834.0,17,付勇斌,6,2025-04-11 12:15:05,,,,0
8340,4,3997,Q2210000276,2025-04-11,付勇斌,9.0,850.0,17,付勇斌,6,2025-04-11 12:15:05,,,,0
8341,4,3998,Q2210000277,2025-04-11,付勇斌,9.0,835.0,17,付勇斌,6,2025-04-11 12:15:05,,,,0
8342,4,3999,Q2210000278,2025-04-11,付勇斌,9.0,845.0,17,付勇斌,6,2025-04-11 12:15:05,,,,0
8343,4,4000,Q2210000279,2025-04-11,付勇斌,9.0,848.0,17,付勇斌,6,2025-04-11 12:15:05,,,,0
8344,4,4001,Q2210000280,2025-04-11,付勇斌,9.0,829.0,17,付勇斌,6,2025-04-11 12:15:05,,,,0
8345,4,4002,Q2210000281,2025-04-11,付勇斌,9.0,830.0,17,付勇斌,6,2025-04-11 12:15:05,,,,0
8346,4,4003,Q2210000282,2025-04-11,付勇斌,9.0,825.0,17,付勇斌,6,2025-04-11 12:15:05,,,,0
8347,4,4004,Q2210000283,2025-04-11,付勇斌,9.0,814.0,17,付勇斌,6,2025-04-11 12:15:05,,,,0
8403,4,3777,2210000200,2025-05-23,付勇斌,9.0,545.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8404,4,4005,2210000202,2025-05-15,付勇斌,11.0,686.0,17,付勇斌,6,2025-05-15 11:44:02,,,,0
8405,4,4007,2210000205,2025-05-15,付勇斌,11.0,721.0,17,付勇斌,6,2025-05-15 11:44:02,,,,0
8406,4,3618,2210000213,2025-05-21,付勇斌,12.0,764.0,17,付勇斌,6,2025-05-21 11:44:04,,,,0
8407,4,3639,2210000223,2025-05-21,付勇斌,12.0,550.0,17,付勇斌,6,2025-05-21 11:44:04,,,,0
8408,4,3631,2210000227,2025-05-21,付勇斌,12.0,834.0,17,付勇斌,6,2025-05-21 11:44:04,,,,0
8409,4,4015,2210000255,2025-05-15,付勇斌,14.0,811.0,17,付勇斌,6,2025-05-15 11:44:02,,,,0
8410,4,4006,2210000264,2025-05-15,付勇斌,11.0,718.0,17,付勇斌,6,2025-05-15 11:44:02,,,,0
8411,4,4010,2210000295,2025-05-15,付勇斌,14.0,785.0,17,付勇斌,6,2025-05-15 11:44:02,,,,0
8412,4,3565,2210000311,2025-05-15,付勇斌,11.0,708.0,17,付勇斌,6,2025-05-15 11:44:02,,,,0
8413,4,3562,2210000314,2025-05-15,付勇斌,11.0,686.0,17,付勇斌,6,2025-05-15 11:44:02,,,,0
8414,4,3558,2210000318,2025-05-15,付勇斌,11.0,620.0,17,付勇斌,6,2025-05-15 11:44:02,,,2025-06-04 11:13:55,0
8415,4,3598,2210000320,2025-05-21,付勇斌,12.0,768.0,17,付勇斌,6,2025-05-21 11:44:04,,,,0
8416,4,3614,2210000336,2025-05-21,付勇斌,12.0,540.0,17,付勇斌,6,2025-05-21 11:44:04,,,2025-06-04 11:13:55,0
8417,4,4008,2210000356,2025-05-21,付勇斌,12.0,736.0,17,付勇斌,6,2025-05-21 11:44:04,,,,0
8418,4,3729,2210000388,2025-05-21,付勇斌,14.0,892.0,17,付勇斌,6,2025-05-21 11:44:04,,,,0
8419,4,3745,2210000401,2025-05-23,付勇斌,9.0,615.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8420,4,3748,2210000404,2025-05-23,付勇斌,9.0,575.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8421,4,3749,2210000405,2025-05-23,付勇斌,9.0,560.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8422,4,3750,2210000406,2025-05-23,付勇斌,9.0,585.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8423,4,3754,2210000410,2025-05-23,付勇斌,9.0,535.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8424,4,3756,2210000412,2025-05-23,付勇斌,9.0,560.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8425,4,3757,2210000413,2025-05-23,付勇斌,9.0,640.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8426,4,3758,2210000414,2025-05-23,付勇斌,9.0,600.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8427,4,3762,2210000418,2025-05-23,付勇斌,9.0,535.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8428,4,3763,2210000419,2025-05-23,付勇斌,9.0,625.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8429,4,3764,2210000420,2025-05-23,付勇斌,9.0,645.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8430,4,3765,2210000421,2025-05-23,付勇斌,9.0,565.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8431,4,3767,2210000423,2025-05-23,付勇斌,9.0,545.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8432,4,3769,2210000425,2025-05-23,付勇斌,9.0,600.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8433,4,3772,2210000428,2025-05-23,付勇斌,9.0,615.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8434,4,3773,2210000429,2025-05-23,付勇斌,9.0,500.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8435,4,3774,2210000430,2025-05-23,付勇斌,9.0,635.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8436,4,3776,2210000432,2025-05-23,付勇斌,9.0,515.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8437,4,3781,2210000437,2025-05-23,付勇斌,9.0,490.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8438,4,3783,2210000439,2025-05-23,付勇斌,9.0,615.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8439,4,3784,2210000440,2025-05-23,付勇斌,9.0,620.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8440,4,3785,2210000441,2025-05-22,付,,620.0,15,付勇斌,6,2025-05-29 10:01:31,,,2025-06-04 11:13:55,0
8441,4,3786,2210000442,2025-05-23,付勇斌,9.0,600.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8442,4,3787,2210000443,2025-05-23,付勇斌,9.0,670.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8443,4,3788,2210000444,2025-05-23,付勇斌,9.0,640.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8444,4,3790,2210000446,2025-05-23,付勇斌,9.0,490.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8445,4,3791,2210000447,2025-05-23,付勇斌,9.0,575.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8446,4,3792,2210000448,2025-05-23,付勇斌,9.0,510.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8447,4,3793,2210000449,2025-05-23,付勇斌,9.0,515.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8448,4,3797,2210000453,2025-05-23,付勇斌,9.0,625.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8449,4,3799,2210000455,2025-05-23,付勇斌,9.0,640.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8450,4,3800,2210000456,2025-05-23,付勇斌,9.0,500.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8451,4,3801,2210000457,2025-05-23,付勇斌,9.0,490.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8452,4,3802,2210000458,2025-05-23,付勇斌,9.0,590.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8453,4,3803,2210000459,2025-05-23,付勇斌,9.0,450.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8454,4,3804,2210000460,2025-05-23,付勇斌,9.0,560.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8455,4,3806,2210000462,2025-05-23,付勇斌,9.0,540.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8456,4,3807,2210000463,2025-05-23,付勇斌,9.0,575.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8457,4,3809,2210000465,2025-05-23,付勇斌,9.0,575.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8458,4,3810,2210000466,2025-05-23,付勇斌,9.0,610.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8459,4,3811,2210000467,2025-05-23,付勇斌,9.0,635.0,17,付勇斌,6,2025-05-23 16:03:57,,,2025-06-04 11:13:55,0
8460,4,3813,2210000469,2025-05-23,付勇斌,9.0,600.0,17,付勇斌,6,2025-05-23 16:03:58,,,2025-06-04 11:13:55,0
